Precinct	total_votes	votes|Deval Patrick	votes|Bernie Sanders	votes|Joseph R. Biden	votes|Michael R. Bloomberg	votes|Elizabeth Warren	votes|Pete Buttigieg	votes|Tom Steyer	votes|Andrew Yang	votes|Michael Bennet	votes|John K. Delaney	votes|Tulsi Gabbard	votes|Cory Booker
35021	308	1	202	96	0	6	0	0	1	0	0	1	1
35022	369	0	246	112	2	6	1	0	0	0	0	2	0
35023	303	0	189	105	1	3	2	0	2	0	0	1	0
35024	283	0	193	80	4	3	0	0	1	0	1	1	0
35025	289	1	216	65	2	3	1	1	0	0	0	0	0
35026	266	0	177	83	1	2	1	0	0	1	1	0	0
35027	284	0	161	112	4	2	2	0	1	0	0	2	0
35028	323	0	221	94	1	6	0	0	0	0	0	1	0
35029	248	0	170	67	2	4	2	0	3	0	0	0	0
35030	253	2	138	103	2	5	0	0	1	0	1	1	0
35031	281	1	172	93	4	10	0	0	0	0	0	1	0
36001	202	0	103	91	4	3	0	0	1	0	0	0	0
36002	241	0	148	82	5	2	2	1	0	0	0	0	1
36003	201	0	112	78	5	3	1	0	0	0	0	1	1
36004	181	0	97	80	1	2	0	0	0	0	1	0	0
36005	137	0	73	56	6	0	0	0	1	0	0	0	1
36006	172	0	105	59	2	5	1	0	0	0	0	0	0
36007	271	0	93	162	3	8	2	1	0	0	1	1	0
36008	166	1	116	44	1	4	0	0	0	0	0	0	0
36009	196	0	137	54	1	2	0	0	0	2	0	0	0
36010	248	0	144	91	5	1	2	0	2	0	0	3	0
36011	136	0	85	44	4	0	0	1	0	0	0	1	1
36012	136	0	90	42	4	0	0	0	0	0	0	0	0
36013	144	0	91	50	2	0	0	0	0	0	0	0	1
36014	209	0	103	91	4	4	5	0	0	0	0	2	0
36015	238	0	108	108	8	7	0	1	0	0	0	6	0
36016	198	0	115	72	4	4	1	0	1	0	0	1	0
36017	264	1	111	140	5	3	0	0	0	1	1	2	0
36018	223	0	121	93	3	3	0	0	1	1	0	0	1
36019	286	1	153	118	6	5	0	0	0	0	2	1	0
36020	211	0	117	85	6	2	0	0	0	0	0	1	0
36021	179	1	111	56	2	2	4	0	1	0	0	1	1
36022	151	0	102	46	1	1	0	0	0	0	0	1	0
36023	153	1	106	38	4	2	0	0	0	1	0	1	0
36024	238	0	140	90	2	2	0	1	0	0	1	2	0
36025	218	0	161	49	6	0	0	0	0	0	1	0	1
36026	178	1	90	73	4	3	1	3	2	0	0	1	0
36027	208	0	107	90	6	3	1	0	0	0	0	1	0
36028	195	0	93	92	5	1	2	0	0	0	1	1	0
36029	249	0	116	121	5	1	3	0	1	0	1	1	0
36030	211	0	92	105	6	3	1	0	1	0	0	3	0
37001	175	1	51	105	8	2	2	0	1	1	1	0	3
37002	146	1	61	79	2	1	0	0	1	1	0	0	0
37003	135	1	49	81	1	0	1	0	0	2	0	0	0
37004	159	0	63	91	2	0	0	1	0	0	1	1	0
37005	260	3	69	174	7	1	0	2	1	2	1	0	0
37006	232	0	62	155	10	4	0	0	0	0	1	0	0
37007	143	0	51	86	2	3	0	0	1	0	0	0	0
37008	121	0	39	76	1	3	0	0	0	1	0	0	1
37009	206	2	57	135	5	2	0	0	0	2	2	1	0
37010	263	0	86	168	6	0	0	1	0	0	0	0	2
37011	124	0	43	78	1	2	0	0	0	0	0	0	0
37012	168	0	70	90	3	1	2	0	0	1	0	0	1
37013	159	0	48	105	2	3	0	0	1	0	0	0	0
37014	215	0	50	161	3	0	1	0	0	0	0	0	0
37015	240	1	79	150	5	3	0	0	1	0	0	1	0
37016	238	0	71	154	6	4	0	0	1	1	0	0	1
37017	166	1	44	115	2	2	0	0	1	0	0	0	1
37018	212	1	44	160	3	0	0	0	0	2	1	0	1
37019	155	1	55	93	3	1	1	1	0	0	0	0	0
37020	165	1	57	98	6	1	0	0	1	1	0	0	0
37021	167	0	64	97	3	0	1	0	0	1	0	0	1
37022	189	0	77	103	2	2	0	0	1	0	0	3	1
37023	223	0	62	155	3	1	1	0	1	0	0	0	0
37024	211	1	46	153	8	0	1	0	0	0	1	0	1
37025	204	0	55	143	4	1	0	0	0	0	0	0	1
37026	273	1	87	178	4	2	1	0	0	0	0	0	0
37027	206	3	55	133	6	2	0	1	0	1	1	1	3
37028	195	0	69	115	6	2	1	1	0	0	0	1	0
37029	194	4	61	121	4	2	1	0	0	0	0	0	1
37030	202	4	53	132	4	6	0	0	0	0	1	0	2
37031	221	0	69	148	2	0	0	0	0	0	0	0	2
37032	181	0	32	142	2	3	0	0	0	1	1	0	0
37033	256	2	58	186	2	3	1	0	0	2	0	0	2
37034	209	2	50	144	7	3	0	1	0	0	1	0	1
37035	257	0	63	184	4	4	0	0	1	0	0	0	1
37036	194	1	48	133	5	3	0	1	0	2	0	1	0
37037	238	2	68	156	4	2	0	0	3	1	0	0	2
37038	259	0	75	171	10	0	0	1	0	0	1	0	1
37039	197	0	69	110	8	3	1	0	0	2	2	0	2
37040	245	0	43	189	6	1	0	1	3	1	0	0	1
37041	219	2	56	152	3	3	1	0	2	0	0	0	0
38001	214	0	111	90	2	2	4	0	0	0	0	4	1
38002	204	0	68	111	8	5	1	0	1	0	1	8	1
38003	189	0	95	81	4	3	0	1	2	0	0	3	0
38004	223	0	89	116	7	4	1	0	1	0	0	5	0
38005	195	1	95	88	4	2	2	0	1	0	0	2	0
38006	178	0	78	86	6	1	1	0	1	0	1	3	1
38007	175	0	60	96	7	2	6	0	0	0	0	4	0
38008	201	0	93	97	7	1	0	0	0	1	0	1	1
38009	219	0	79	121	8	2	2	0	2	1	0	3	1
38010	222	5	86	85	7	8	4	4	5	3	4	8	3
38011	194	0	104	77	6	4	0	1	1	0	0	1	0
38012	204	0	64	120	3	2	2	0	1	0	0	10	2
38013	246	0	93	138	7	1	1	0	1	0	1	4	0
38014	228	0	104	109	4	8	0	0	2	0	0	0	1
38015	214	0	82	120	5	2	1	0	1	0	0	2	1
38016	213	0	63	135	3	1	1	1	2	0	2	4	1
38017	242	0	91	127	17	3	0	0	1	0	1	2	0
38018	253	0	108	131	3	3	1	0	1	0	0	5	1
38019	257	1	84	155	5	2	5	0	0	1	0	4	0
38020	206	0	77	104	8	5	1	0	3	1	1	6	0
38021	203	0	92	98	6	4	1	0	0	0	0	2	0
38022	231	0	100	116	5	6	3	0	0	0	0	1	0
38023	254	0	121	123	3	2	3	0	0	0	0	1	1
38024	236	0	84	133	3	2	4	0	1	1	1	6	1
38025	204	0	94	99	6	0	2	0	0	0	1	1	1
38026	202	0	72	113	7	3	4	0	0	0	0	3	0
38027	215	0	77	124	5	5	1	1	0	0	0	2	0
38028	239	0	100	117	10	4	2	0	2	0	0	4	0
38029	226	0	96	106	13	3	1	0	0	2	1	4	0
38030	199	0	102	86	1	3	3	0	2	0	0	1	1
38031	285	0	124	140	2	9	4	0	0	0	1	5	0
38032	224	0	111	97	7	4	1	0	0	1	0	3	0
38033	205	0	101	95	1	3	1	0	0	1	0	3	0
38034	241	0	144	85	4	3	1	1	0	0	0	3	0
38035	270	0	140	108	13	6	0	0	1	0	0	2	0
38036	219	0	90	117	4	2	1	0	0	0	0	4	1
38037	238	0	99	126	5	2	2	0	0	0	1	2	1
38038	198	0	96	95	1	3	0	0	0	0	0	3	0
38039	297	0	145	135	4	7	2	1	0	2	0	1	0
38040	251	0	103	121	6	6	5	0	0	1	1	8	0
38041	277	0	128	133	3	10	2	0	1	0	0	0	0
39001	266	0	84	166	3	3	3	0	0	0	0	6	1
39002	231	1	42	172	7	2	2	1	1	0	1	2	0
39003	359	0	150	195	0	7	3	0	0	0	0	4	0
39004	248	0	73	159	4	4	3	0	1	0	0	3	1
39005	274	0	133	125	3	4	2	1	2	0	0	3	1
39006	255	0	135	109	4	0	1	0	2	0	0	4	0
39007	246	0	110	121	1	7	2	1	2	0	0	2	0
39008	253	1	121	117	1	6	3	0	2	1	1	0	0
39009	205	1	93	102	6	1	0	1	0	0	0	1	0
39010	150	0	92	56	1	1	0	0	0	0	0	0	0
39011	222	1	94	116	7	1	0	0	2	0	0	1	0
39012	343	0	219	105	2	11	0	0	0	1	1	4	0
39013	218	1	100	109	2	5	0	0	1	0	0	0	0
39014	266	0	140	114	3	4	2	0	0	0	0	3	0
39015	280	0	79	182	5	3	2	1	2	0	0	6	0
39016	178	0	84	85	1	4	0	1	1	0	0	2	0
39017	294	1	143	128	3	5	6	0	1	1	0	6	0
39018	286	0	130	147	3	3	0	0	0	0	0	3	0
39019	281	0	140	123	5	5	1	0	1	1	0	4	1
39020	314	0	111	174	12	4	3	0	1	0	0	9	0
39021	233	1	77	139	2	1	1	0	1	2	1	8	0
39022	187	0	99	78	2	3	1	0	2	0	1	1	0
39023	292	0	90	175	10	4	2	0	1	0	1	8	1
39024	301	0	112	166	6	5	1	0	1	0	0	10	0
39025	197	0	112	77	3	3	0	1	1	0	0	0	0
39026	233	0	83	132	6	3	1	0	4	0	0	4	0
39027	56	0	17	37	0	0	0	0	0	0	0	2	0
39028	414	0	220	177	3	8	1	0	1	0	0	4	0
39029	180	0	108	64	3	2	0	0	0	0	2	1	0
39030	309	0	168	129	4	7	0	0	0	0	0	1	0
39031	239	0	132	97	6	1	0	0	0	0	0	3	0
39032	206	0	92	94	9	1	3	1	2	0	0	4	0
39033	272	0	155	98	2	8	2	1	0	0	0	5	1
39034	285	1	178	93	5	3	1	0	2	0	0	2	0
39035	283	1	150	120	3	7	0	0	1	0	0	1	0
39036	82	0	13	66	2	0	0	0	0	0	1	0	0
39037	273	0	86	168	6	3	1	1	0	0	0	8	0
39038	177	0	30	138	5	3	0	0	0	0	0	1	0
39039	211	0	87	112	4	5	0	0	1	0	1	1	0
39040	255	0	84	149	8	9	1	0	2	0	0	1	1
39041	301	0	110	174	3	4	7	0	1	0	0	2	0
39042	304	0	77	211	6	4	2	0	1	0	0	3	0
39043	261	0	85	163	3	4	2	0	1	0	0	3	0
39044	208	0	66	130	4	1	1	0	1	0	1	4	0
39045	257	0	69	166	8	5	4	0	0	0	0	5	0
40001	254	2	140	99	2	6	0	0	2	0	0	2	1
40002	264	0	118	131	3	6	2	0	1	0	1	1	1
40003	433	0	232	179	3	11	4	0	2	0	0	2	0
40004	163	0	87	70	0	3	1	0	1	0	0	1	0
40005	347	1	180	155	6	5	0	0	0	0	0	0	0
40006	479	0	305	143	4	22	0	0	1	0	0	4	0
40007	348	0	151	182	1	7	1	0	1	0	0	5	0
40008	486	0	253	208	3	18	2	0	0	0	0	1	1
40009	227	0	103	115	5	2	2	0	0	0	0	0	0
40010	285	0	163	109	2	7	3	0	1	0	0	0	0
40011	393	1	198	176	0	16	0	0	0	0	0	2	0
40012	312	0	147	151	2	6	2	0	1	0	0	3	0
40013	595	0	393	171	0	23	2	0	3	0	0	3	0
40014	228	0	116	101	3	7	0	0	1	0	0	0	0
40015	262	1	127	124	1	4	1	0	3	1	0	0	0
40016	502	0	283	190	3	17	3	0	2	0	0	3	1
40017	283	0	124	142	2	11	3	0	1	0	0	0	0
40018	293	7	109	99	10	17	5	7	9	6	7	10	7
40019	369	0	206	146	2	10	0	1	0	0	0	3	1
40020	258	0	153	97	1	5	0	0	1	0	0	1	0
40021	414	0	194	207	4	7	1	0	0	1	0	0	0
40022	397	0	182	185	1	22	5	0	1	0	0	1	0
40023	476	0	255	197	2	15	0	0	0	0	3	3	1
40024	228	2	107	108	2	2	2	0	2	0	0	3	0
40025	454	0	235	200	2	15	2	0	0	0	0	0	0
40026	459	1	241	194	7	10	4	0	1	0	0	1	0
40027	447	6	243	164	7	17	1	0	4	2	0	2	1
40028	387	0	224	149	1	9	2	0	1	0	0	1	0
40029	325	0	132	180	0	9	1	0	1	0	0	2	0
40030	287	0	115	164	2	1	3	0	0	0	0	2	0
40031	432	0	217	193	0	17	3	0	2	0	0	0	0
40032	426	0	197	207	0	15	1	0	0	1	0	5	0
40033	388	0	186	187	1	11	2	0	1	0	0	0	0
40034	262	0	126	129	2	4	0	0	1	0	0	0	0
40035	141	1	78	57	2	1	2	0	0	0	0	0	0
40036	322	0	125	183	2	9	0	1	1	0	0	1	0
40037	332	0	179	140	3	5	2	1	0	1	0	1	0
40038	478	0	273	171	3	20	4	0	2	0	0	4	1
40039	84	0	53	28	2	0	0	0	0	1	0	0	0
41001	225	0	78	124	9	4	0	0	1	0	1	7	1
41002	240	0	76	136	10	2	3	1	3	2	0	7	0
41003	242	0	100	131	5	2	1	0	0	0	0	2	1
41004	273	1	64	176	10	9	1	0	2	0	1	8	1
41005	301	0	98	182	6	5	3	0	1	0	0	6	0
41006	380	0	103	242	9	4	3	0	2	0	0	16	1
41007	270	1	80	172	4	3	3	0	2	0	1	4	0
41008	261	0	92	143	4	9	3	1	1	0	1	6	1
41009	233	0	71	141	8	4	2	0	0	0	0	7	0
41010	320	0	85	205	12	6	1	0	0	0	0	8	3
41011	270	0	101	139	8	6	2	0	1	0	5	8	0
41012	222	0	67	130	4	4	6	0	1	1	1	7	1
41013	259	0	97	141	7	1	2	1	0	0	0	10	0
41014	351	0	98	235	4	6	0	1	0	0	0	6	1
41015	321	0	103	193	7	4	4	0	1	0	0	8	1
41016	249	0	97	134	4	3	4	0	0	0	1	4	2
41017	265	1	88	149	6	8	1	1	2	0	1	6	2
41018	236	0	68	147	6	4	1	1	0	0	2	7	0
41019	332	0	121	174	12	6	2	1	1	0	0	15	0
41020	192	0	63	112	6	5	3	0	0	1	0	1	1
41021	261	0	88	145	10	6	3	0	3	0	0	5	1
41022	313	0	111	172	6	5	3	0	3	0	1	11	1
41023	227	1	87	119	8	1	4	0	4	0	0	3	0
41024	207	0	71	116	5	5	2	0	3	0	0	5	0
41025	133	0	75	52	1	1	1	2	1	0	0	0	0
41026	250	0	77	151	2	5	6	0	1	0	0	6	2
41027	141	0	56	70	7	2	2	1	2	0	1	0	0
41028	199	1	83	105	1	3	1	0	1	1	1	2	0
41029	131	0	62	56	5	2	1	1	1	0	1	2	0
41030	222	1	85	122	6	4	2	1	0	0	0	1	0
41031	257	0	65	177	8	6	1	0	0	0	0	0	0
41032	222	0	78	126	3	3	4	0	1	1	0	6	0
41033	231	0	80	135	8	5	0	0	0	0	0	3	0
41034	244	0	92	135	2	3	4	0	0	0	0	7	1
41035	330	0	115	192	4	5	3	0	4	0	0	7	0
41036	250	0	98	133	0	5	3	2	2	0	0	7	0
41037	284	0	100	163	8	3	7	0	0	0	0	3	0
41038	222	1	78	128	5	5	1	1	0	0	0	3	0
41039	315	0	101	189	5	4	6	1	1	0	0	8	0
41040	252	0	76	146	12	3	4	0	2	0	0	9	0
41041	231	1	83	125	4	2	3	0	3	1	0	9	0
41042	248	1	65	157	12	1	1	0	2	1	2	6	0
41043	226	1	82	136	3	2	1	0	0	0	0	1	0
41044	272	0	92	153	8	4	0	0	1	1	0	13	0
41045	243	0	109	115	6	4	1	0	2	0	0	6	0
41046	328	0	122	170	15	5	3	0	0	1	0	11	1
41047	329	0	118	188	5	4	5	1	1	0	0	6	1
42001	287	0	36	233	11	1	2	0	0	1	0	3	0
42002	306	0	105	196	1	2	0	0	0	0	0	2	0
42003	293	0	111	170	2	7	2	0	0	0	0	1	0
42004	585	1	170	392	5	7	5	0	3	0	0	2	0
42005	255	0	48	196	5	0	3	1	1	0	0	1	0
42006	341	0	85	242	5	2	2	0	0	0	0	5	0
42007	346	0	69	257	10	2	3	1	2	0	0	1	1
42008	344	1	80	253	0	4	3	0	1	0	0	2	0
42009	369	0	149	198	5	9	4	0	0	0	0	4	0
42010	440	0	150	253	12	16	4	1	2	0	0	1	1
42011	119	0	16	95	4	3	1	0	0	0	0	0	0
42012	317	1	56	240	4	7	4	0	1	0	0	4	0
42013	351	0	70	261	4	9	2	0	1	0	0	4	0
42014	346	0	88	245	2	6	2	0	0	0	0	3	0
42015	345	0	72	262	4	4	2	0	0	0	0	1	0
42016	308	0	96	199	1	6	1	0	0	0	0	5	0
42017	297	0	59	225	5	5	2	0	0	0	0	1	0
42018	252	0	84	158	2	6	2	0	0	0	0	0	0
42019	384	0	63	305	7	3	3	0	2	0	0	1	0
42020	307	0	70	226	2	2	3	0	1	0	0	3	0
42021	260	0	87	166	1	5	0	0	0	0	0	1	0
42022	122	0	37	80	0	1	4	0	0	0	0	0	0
42023	345	0	70	256	8	3	6	0	0	0	0	2	0
42024	216	0	52	158	3	1	1	0	1	0	0	0	0
42025	339	0	103	223	5	3	0	0	1	1	0	3	0
42026	360	0	88	259	2	8	2	0	0	0	0	1	0
42027	272	0	107	153	3	3	3	0	0	0	0	3	0
42028	277	0	46	219	5	6	1	0	0	0	0	0	0
42029	258	0	67	182	1	6	0	0	0	0	0	2	0
42030	241	0	26	203	4	3	4	0	1	0	0	0	0
42031	340	1	76	240	5	9	2	0	4	0	0	2	1
42032	296	0	89	192	6	6	0	0	0	0	0	3	0
42033	366	0	147	186	12	8	10	0	2	0	0	1	0
42034	264	0	33	220	6	0	1	1	0	0	0	3	0
42035	391	1	137	236	4	4	5	0	1	0	0	3	0
42036	351	0	111	220	4	7	0	0	2	0	1	6	0
42037	217	0	44	163	0	2	0	0	1	0	0	7	0
42038	271	0	54	204	4	3	3	0	1	0	0	1	1
42039	416	1	124	270	6	8	1	0	2	0	0	4	0
42040	338	0	119	199	4	6	6	0	3	0	0	1	0
42041	292	0	86	197	1	6	1	0	1	0	0	0	0
42042	553	0	148	374	7	19	1	1	3	0	0	0	0
43001	178	0	42	126	4	6	0	0	0	0	0	0	0
43002	351	0	105	231	5	5	0	0	1	0	0	4	0
43003	351	0	89	245	6	5	3	0	1	0	0	2	0
43004	343	0	92	237	5	6	1	0	2	0	0	0	0
43005	304	0	76	215	2	9	0	0	0	0	0	2	0
43006	245	0	96	140	1	4	2	0	0	0	1	1	0
43007	238	1	75	151	4	3	2	0	0	0	0	1	1
43008	251	0	59	188	1	2	0	0	1	0	0	0	0
43009	329	1	91	224	5	3	1	0	1	0	0	0	3
43010	452	0	110	326	2	5	1	0	0	0	0	7	1
43011	266	0	83	167	2	8	1	0	1	0	0	3	1
43012	211	0	66	140	1	2	2	0	0	0	0	0	0
43013	289	1	118	160	3	3	3	0	1	0	0	0	0
43014	375	0	76	279	8	5	2	0	0	0	1	4	0
43015	343	0	98	231	3	7	0	0	2	0	0	2	0
43016	376	0	162	207	1	5	1	0	0	0	0	0	0
43017	235	0	62	163	3	4	1	0	0	1	0	1	0
43018	377	0	115	251	1	2	3	0	1	0	0	4	0
43019	368	0	92	261	2	6	2	0	1	1	0	3	0
43020	355	0	115	225	3	8	2	0	0	0	0	2	0
43021	336	0	124	200	4	6	0	0	0	0	1	1	0
43022	247	1	98	135	4	6	2	0	0	0	0	1	0
43023	228	0	63	160	1	2	0	0	0	0	0	2	0
43024	218	0	62	144	6	3	1	0	0	1	0	1	0
43025	323	0	79	231	4	3	1	0	3	0	0	2	0
43026	265	0	43	215	2	1	1	0	0	0	0	3	0
43027	347	0	114	224	2	3	3	0	0	0	0	1	0
43028	304	0	69	221	4	4	1	0	0	0	0	4	1
43029	429	0	153	262	1	9	1	0	1	0	0	2	0
43030	395	0	153	235	3	2	1	0	1	0	0	0	0
43031	339	0	119	199	8	6	3	0	2	0	0	2	0
43032	378	0	107	252	2	9	4	0	0	0	1	2	1
43033	339	0	52	258	18	8	3	0	0	0	0	0	0
43034	219	0	71	137	2	5	1	0	1	0	0	2	0
43035	318	2	63	234	9	2	2	0	1	0	0	5	0
43036	202	0	68	129	0	2	1	0	0	0	0	2	0
43037	307	0	158	135	1	5	2	0	0	0	0	6	0
43038	275	0	25	235	8	1	5	0	0	0	0	1	0
43039	248	0	109	125	8	0	1	0	1	0	0	4	0
43040	264	0	123	132	1	7	0	0	0	0	0	0	1
43041	450	0	148	287	7	3	1	0	0	0	0	4	0
43042	306	0	114	179	2	5	2	0	0	0	0	3	1
43043	330	0	47	270	7	4	2	0	0	0	0	0	0
43044	334	0	107	215	0	9	0	0	0	0	0	3	0
43045	232	0	55	160	6	5	3	0	1	0	0	2	0
43046	202	0	73	127	1	1	0	0	0	0	0	0	0
44001	429	0	169	239	2	16	1	0	0	0	0	2	0
44002	344	0	119	212	1	10	1	0	0	0	0	1	0
44003	271	0	30	226	9	4	1	0	0	0	0	1	0
44004	260	0	54	193	7	4	2	0	0	0	0	0	0
44005	287	0	133	141	4	7	1	0	0	0	1	0	0
44006	499	0	248	240	1	7	2	0	0	0	0	1	0
44007	282	0	50	221	3	4	1	0	1	0	0	2	0
44008	337	0	163	164	1	6	1	0	0	0	0	2	0
44009	329	0	132	190	1	4	2	0	0	0	0	0	0
44010	364	0	148	201	2	9	2	0	1	0	0	1	0
44011	413	0	165	237	2	7	1	0	0	0	0	1	0
44012	406	0	118	269	3	11	4	0	0	0	0	1	0
44013	303	0	99	191	0	5	1	0	2	0	0	4	1
44014	225	0	107	112	2	1	0	0	1	0	0	2	0
44015	356	0	146	191	4	8	3	0	0	0	1	2	1
44016	412	0	168	223	5	13	1	0	2	0	0	0	0
44017	427	0	176	237	1	13	0	0	0	0	0	0	0
44018	375	0	151	215	2	5	1	0	0	0	0	1	0
44019	462	0	162	292	2	4	2	0	0	0	0	0	0
44020	337	0	190	136	1	6	2	0	0	0	0	2	0
44021	429	0	204	209	0	12	0	0	1	0	0	3	0
44022	432	0	130	283	0	8	8	0	0	0	0	3	0
44023	381	0	189	181	0	7	1	0	0	0	1	2	0
44024	280	0	61	210	3	4	2	0	0	0	0	0	0
44025	366	0	144	210	2	7	2	0	0	0	0	1	0
44026	421	0	214	193	3	7	2	0	0	1	0	1	0
44027	457	0	190	245	3	10	2	0	3	0	0	4	0
44028	334	0	145	177	3	7	0	0	0	0	0	2	0
44029	415	0	175	218	5	9	1	0	2	0	0	5	0
44030	437	0	171	244	5	12	2	0	0	0	0	3	0
44031	295	0	161	124	0	5	0	0	1	0	0	4	0
44032	393	0	207	176	1	3	4	0	2	0	0	0	0
44033	315	0	168	139	1	5	1	0	0	0	0	1	0
44034	441	0	158	267	3	6	3	0	0	0	2	1	1
44035	319	0	89	219	1	8	1	0	0	0	0	1	0
44036	314	0	161	146	2	2	1	0	0	0	0	2	0
44037	472	0	187	263	2	14	3	0	0	0	0	3	0
44038	352	0	169	165	2	7	3	0	0	0	1	4	1
44039	373	0	142	217	3	8	2	1	0	0	0	0	0
44040	384	0	157	214	1	6	3	0	2	0	0	1	0
44041	480	0	229	231	1	13	3	0	0	1	1	0	1
45001	275	0	146	114	3	9	1	0	0	0	0	1	1
45002	297	0	170	114	4	7	1	0	1	0	0	0	0
45003	320	0	142	160	6	10	0	0	1	0	0	1	0
45004	405	0	208	175	3	8	2	0	2	0	0	7	0
45005	339	2	131	182	10	7	2	1	1	0	1	2	0
45006	440	0	182	235	2	10	4	0	2	1	0	4	0
45007	440	0	161	247	7	13	4	1	2	0	0	5	0
45008	273	1	148	104	5	7	2	0	0	0	0	6	0
45009	252	0	135	102	3	6	3	1	1	0	0	1	0
45010	277	0	126	129	0	9	2	0	0	1	2	7	1
45011	208	0	114	79	3	5	1	0	2	0	0	4	0
45012	237	0	133	84	2	15	0	0	1	0	0	2	0
45013	273	0	129	130	2	6	1	0	1	0	0	4	0
45014	394	0	219	152	6	9	1	0	3	1	0	3	0
45015	387	0	193	180	4	4	0	1	0	0	1	3	1
45016	225	0	123	92	3	5	1	0	0	0	0	1	0
45017	293	0	133	134	3	10	6	0	2	0	0	4	1
45018	264	0	135	116	7	5	0	0	0	0	0	1	0
45019	139	0	72	56	1	2	2	1	2	0	0	3	0
45020	173	0	90	73	3	3	1	0	0	0	0	2	1
45021	209	0	89	107	1	3	3	0	1	0	1	3	1
45022	174	0	73	86	4	5	3	0	2	0	0	1	0
45023	199	1	72	110	3	6	3	0	1	0	0	1	2
45024	165	1	43	103	2	7	0	0	3	0	0	6	0
45025	163	1	73	78	2	6	1	0	1	0	0	1	0
45026	107	0	47	42	6	3	0	0	4	0	0	5	0
45027	235	0	99	114	4	6	2	0	0	0	0	10	0
45028	163	1	72	84	0	2	1	1	1	0	0	1	0
45029	130	0	55	58	7	3	0	0	1	0	0	6	0
45030	225	0	114	107	0	3	0	0	0	0	0	1	0
45031	234	0	116	105	4	4	1	1	1	0	0	2	0
45032	252	0	148	87	3	4	7	0	0	0	1	2	0
45033	208	0	115	87	1	2	0	0	0	0	0	3	0
45034	279	0	128	132	2	1	6	1	1	0	0	6	2
45035	320	0	127	164	7	15	1	0	1	0	0	5	0
45036	309	0	121	164	5	8	0	0	3	0	1	5	2
45037	235	0	116	109	2	2	1	0	0	0	0	4	1
45038	252	0	104	126	5	9	4	2	0	1	1	0	0
45039	235	0	103	116	5	3	3	0	0	0	0	5	0
45040	187	1	71	99	3	2	5	0	0	0	1	5	0
45041	253	0	109	121	9	3	1	0	2	0	3	4	1
45042	274	0	109	139	12	2	2	0	2	0	0	7	1
45043	224	0	93	109	8	4	1	0	1	0	0	6	2
45044	296	0	119	149	9	5	2	0	1	1	2	8	0
45045	164	0	67	82	3	3	1	0	0	0	0	7	1
45046	163	1	68	81	4	2	1	0	0	0	0	6	0
45047	178	0	63	99	2	5	0	0	1	0	0	7	1
45048	174	0	79	74	6	4	0	0	1	2	0	7	1
46001	288	0	164	102	8	10	1	1	1	0	0	0	1
46002	332	1	174	139	4	9	4	0	0	0	0	1	0
46003	465	0	158	288	1	11	3	0	2	0	0	2	0
46004	374	0	186	172	2	10	2	0	0	0	0	2	0
46005	434	0	232	187	2	7	2	0	0	0	0	4	0
46006	334	0	195	125	1	7	2	0	1	1	0	2	0
46007	438	0	101	322	1	9	4	0	0	0	0	1	0
46008	257	0	120	127	3	6	0	1	0	0	0	0	0
46009	458	0	252	191	1	9	2	0	2	0	0	1	0
46010	605	0	302	279	0	17	3	1	1	0	0	2	0
46011	331	0	162	151	4	10	2	0	1	0	0	0	1
46012	548	8	274	168	9	31	7	8	12	6	8	11	6
46013	357	0	139	205	0	8	3	0	0	0	0	2	0
46014	282	0	133	138	3	1	0	0	2	1	0	3	1
46015	398	0	154	234	2	6	0	0	0	0	0	2	0
46016	489	0	281	189	1	13	1	0	0	0	0	2	2
46017	458	0	182	260	3	9	0	1	2	0	0	1	0
46018	440	0	202	225	3	5	2	0	0	0	0	3	0
46019	311	0	106	196	0	3	2	0	1	0	0	3	0
46020	272	0	114	142	5	7	1	0	1	1	0	1	0
46021	197	0	115	76	1	1	0	0	1	0	1	0	2
46022	303	0	215	80	3	5	0	0	0	0	0	0	0
46023	315	0	195	105	4	10	1	0	0	0	0	0	0
46024	486	0	193	274	3	9	3	0	1	0	0	3	0
46025	324	0	191	122	4	5	1	0	1	0	0	0	0
46026	492	0	289	185	2	12	2	0	2	0	0	0	0
46027	496	1	296	190	2	6	0	1	0	0	0	0	0
46028	239	0	64	170	0	3	0	0	0	0	0	2	0
46029	251	0	106	141	2	1	1	0	0	0	0	0	0
46030	428	0	198	212	2	10	3	1	0	0	0	2	0
46031	390	0	197	173	0	15	3	0	0	0	0	2	0
46032	345	0	171	156	6	8	0	0	1	0	2	0	1
46033	425	0	173	242	0	7	0	0	0	0	0	2	1
46034	417	0	225	180	0	8	1	0	1	1	0	1	0
46035	301	0	140	141	3	12	3	0	0	0	0	2	0
46036	403	0	144	238	3	6	4	0	2	0	0	5	1
46037	259	2	146	101	4	3	1	0	1	0	0	1	0
46038	376	0	194	172	4	4	0	0	1	0	0	1	0
46039	355	0	142	205	0	5	0	0	0	0	0	3	0
46040	346	0	130	196	6	8	3	0	1	1	0	1	0
47001	253	0	113	125	1	9	0	0	1	0	0	4	0
47002	406	0	152	235	5	10	0	1	1	0	0	2	0
47003	315	0	112	190	5	5	1	1	0	0	0	1	0
47004	487	0	190	277	3	8	5	1	0	0	0	3	0
47005	426	0	226	183	2	10	0	0	2	0	0	3	0
47006	429	0	207	208	3	4	0	1	1	0	0	5	0
